model,track,k,mean_pass,mean_ci_lo,mean_ci_hi,D_pass,D_ci_lo,D_ci_hi,n_problems
deepseek-coder-7b-instruct-v1.5,feedback,33,0.9639875606107217,0.8963752037970603,0.99988106034606,0.9629256565063964,0.8827503209375321,0.9999050821272281,30
deepseek-coder-7b-instruct-v1.5,feedback,34,0.964300484349088,0.896754180132994,0.9999041381902734,0.9631388408344572,0.8828205394156252,0.9999234990304317,30
deepseek-coder-7b-instruct-v1.5,feedback,35,0.9645798126036138,0.8970986516237827,0.9999230200622281,0.9633284053452099,0.883038903409377,0.9999385674041777,30
deepseek-coder-7b-instruct-v1.5,feedback,36,0.9648288923336021,0.8974112821721343,0.9999384160499075,0.9634967950466956,0.8832316396238112,0.9999508539236936,30
deepseek-coder-7b-instruct-v1.5,feedback,37,0.9650507536862868,0.8976945675220429,0.9999509252898147,0.9636462134996807,0.8833121588623252,0.9999608367205695,30
deepseek-coder-7b-instruct-v1.5,feedback,38,0.9652481395601754,0.8979508435308442,0.9999610518173287,0.9637786462375372,0.8833213459095001,0.999968918032242,30
deepseek-coder-7b-instruct-v1.5,feedback,39,0.9654235323654151,0.8981822941358802,0.9999692183717651,0.9638958819076031,0.8833287548185117,0.9999754352190449,30
deepseek-coder-7b-instruct-v1.5,feedback,40,0.9655791782490364,0.8983909590259347,0.9999757783908988,0.9639995313541668,0.8833347062372261,0.9999806703363024,30
deepseek-coder-7b-instruct-v1.5,feedback,41,0.965717109028391,0.898578741026933,0.9999810264062046,0.9640910448429753,0.8833394673721974,0.9999848584301052,30
deepseek-coder-7b-instruct-v1.5,feedback,42,0.965839162053585,0.8987474132108407,0.9999852070285665,0.9641717276086238,0.8833432601407338,0.9999881947082182,30
deepseek-coder-7b-instruct-v1.5,feedback,43,0.965946998199078,0.8988986257361827,0.9999885226945775,0.9642427538891838,0.8833462681985385,0.9999908407218936,30
deepseek-coder-7b-instruct-v1.5,feedback,44,0.9660421181657238,0.8990339124281571,0.9999911403256387,0.9643051795968688,0.883348642981016,0.9999929296800582,30
deepseek-coder-7b-instruct-v1.5,feedback,45,0.9661258772572585,0.8991546971059081,0.9999931970357584,0.9643599537593095,0.8833505088815339,0.9999945710043303,30
deepseek-coder-7b-instruct-v1.5,feedback,46,0.9661994987794704,0.8992622996641495,0.9999948050091246,0.9644079288530243,0.8833519676764845,0.9999958542214885,30
deepseek-coder-7b-instruct-v1.5,feedback,47,0.9662640861958999,0.8993579419159937,0.9999960556550761,0.9644498701388255,0.8833531022947793,0.9999968522792785,30
deepseek-coder-7b-instruct-v1.5,feedback,48,0.9663206341608285,0.8994427532035367,0.9999970231359064,0.9644864640981171,0.8833539800183657,0.9999976243617196,30
deepseek-coder-7b-instruct-v1.5,feedback,49,0.9663700385384064,0.8995177757824762,0.9999977673519299,0.9645183260592354,0.8833546551903554,0.9999982182712897,30
deepseek-coder-7b-instruct-v1.5,feedback,50,0.9664131055059614,0.8995839699867876,0.9999983364583007,0.9645460070940863,0.8833551714983474,0.9999986724374315,30
deepseek-coder-7b-instruct-v1.5,feedback,51,0.9664505598297308,0.8996422191792623,0.9999987689791425,0.9645700002572548,0.8833555638924214,0.9999990176036992,30
deepseek-coder-7b-instruct-v1.5,feedback,52,0.966483052392397,0.8996933344935133,0.9999990955765128,0.964590746232472,0.8833558601899875,0.9999992782394524,30
deepseek-coder-7b-instruct-v1.5,feedback,53,0.9665111670437819,0.899738059372866,0.9999993405245406,0.9646086384447123,0.8833560824131621,0.9999994737162674,30
deepseek-coder-7b-instruct-v1.5,feedback,54,0.9665354268388363,0.8997770739114034,0.9999995229326465,0.964624027690247,0.8833562478985049,0.9999996192841083,30
deepseek-coder-7b-instruct-v1.5,feedback,55,0.9665562997205314,0.899810999002279,0.9999996577560288,0.9646372263316089,0.8833563702137581,0.99999972687773,30
deepseek-coder-7b-instruct-v1.5,feedback,56,0.9665742036994087,0.8998404002982933,0.9999997566265094,0.9646485120995957,0.8833564599116105,0.9999998057797189,30
deepseek-coder-7b-instruct-v1.5,feedback,57,0.9665895115762704,0.8998657919896109,0.9999998285323135,0.9646581315401086,0.8833565251464124,0.9999998631629838,30
deepseek-coder-7b-instruct-v1.5,feedback,58,0.9666025552497731,0.8998876404033987,0.9999998803713815,0.9646663031397212,0.8833565721761532,0.9999999045323144,30
deepseek-coder-7b-instruct-v1.5,feedback,59,0.9666136296464548,0.8999063674300772,0.9999999173992873,0.9646732201604027,0.8833566057688251,0.999999934081836,30
deepseek-coder-7b-instruct-v1.5,feedback,60,0.9666229963069389,0.8999223537807983,0.9999999435897571,0.9646790532106884,0.8833566295294956,0.9999999549827173,30
deepseek-coder-7b-instruct-v1.5,feedback,61,0.9666308866586782,0.899935942080697,0.999999961923086,0.964683952577819,0.8833566461619649,0.999999969613334,30
deepseek-coder-7b-instruct-v1.5,feedback,62,0.9666375050025802,0.8999474398024062,0.9999999746153907,0.9646880503428676,0.8833566576767514,0.9999999797422229,30
deepseek-coder-7b-instruct-v1.5,feedback,63,0.9666430312381654,0.8999571220442706,0.9999999832995992,0.9646914622986719,0.8833566655552895,0.9999999866725149,30
deepseek-coder-7b-instruct-v1.5,feedback,64,0.9666476233495139,0.8999652341576536,0.9999999891673075,0.964694289688407,0.8833566708786262,0.9999999913551448,30
deepseek-coder-7b-instruct-v1.5,feedback,65,0.9666514196721143,0.8999719942276904,0.9999999930791131,0.9646966207808731,0.8833566744275171,0.9999999944768981,30
deepseek-coder-7b-instruct-v1.5,feedback,66,0.9666545409588352,0.8999775954118133,0.9999999956497283,0.9646985322970129,0.8833566767596455,0.999999996528336,30
deepseek-coder-7b-instruct-v1.5,feedback,67,0.9666570922615453,0.8999822081403382,0.9999999973130674,0.964700090700781,0.8833566782686698,0.9999999978557369,30
deepseek-coder-7b-instruct-v1.5,feedback,68,0.9666591646434038,0.8999859821833889,0.9999999983715561,0.9647013533662424,0.8833566792289579,0.9999999987004466,30
deepseek-coder-7b-instruct-v1.5,feedback,69,0.9666608367355051,0.8999890485884059,0.9999999990331114,0.9647023696316814,0.883356679829138,0.9999999992283902,30
deepseek-coder-7b-instruct-v1.5,feedback,70,0.9666621761503628,0.8999915214924766,0.9999999994385808,0.9647031817505131,0.8833566801969903,0.9999999995519686,30
deepseek-coder-7b-instruct-v1.5,feedback,71,0.9666632407636602,0.8999934998137059,0.9999999996818624,0.9647038257479171,0.8833566804177018,0.9999999997461154,30
deepseek-coder-7b-instruct-v1.5,feedback,72,0.9666640798747383,0.8999950688258361,0.9999999998244758,0.964704332191327,0.8833566805470843,0.9999999998599257,30
deepseek-coder-7b-instruct-v1.5,feedback,73,0.966664735255441,0.8999963016203174,0.9999999999059691,0.9647047268822064,0.8833566806210171,0.9999999999249601,30
deepseek-coder-7b-instruct-v1.5,feedback,74,0.9666652420961752,0.8999972604600168,0.9999999999512432,0.9647050314759206,0.8833566806620909,0.9999999999610905,30
deepseek-coder-7b-instruct-v1.5,feedback,75,0.9666656298573554,0.899997998028755,0.9999999999756216,0.9647052640359363,0.8833566806842076,0.9999999999805452,30
deepseek-coder-7b-instruct-v1.5,feedback,76,0.9666659230337825,0.89999855858085,0.9999999999882984,0.9647054395280787,0.8833566806957083,0.9999999999906617,30
deepseek-coder-7b-instruct-v1.5,feedback,77,0.9666661418389453,0.8999989789948418,0.9999999999946368,0.9647055702601148,0.8833566807014588,0.99999999999572,30
deepseek-coder-7b-instruct-v1.5,feedback,78,0.9666663028157245,0.8999992897355772,0.9999999999976682,0.9647056662715023,0.8833566807042087,0.999999999998139,30
deepseek-coder-7b-instruct-v1.5,feedback,79,0.9666664193795174,0.8999995157288184,0.9999999999990461,0.9647057356777782,0.8833566807054589,0.9999999999992387,30
deepseek-coder-7b-instruct-v1.5,feedback,80,0.9666665022993745,0.8999996771525525,0.9999999999996365,0.9647057849736934,0.8833566807059945,0.9999999999997098,30
deepseek-coder-7b-instruct-v1.5,feedback,81,0.9666665601223569,0.8999997901491618,0.9999999999998728,0.9647058192989019,0.883356680706209,0.9999999999998985,30
deepseek-coder-7b-instruct-v1.5,feedback,82,0.96666659954596,0.8999998674626295,0.9999999999999598,0.964705842669697,0.8833566807062877,0.9999999999999678,30
deepseek-coder-7b-instruct-v1.5,feedback,83,0.9666666257431352,0.8999999190049406,0.9999999999999889,0.9647058581800398,0.8833566807063141,0.999999999999991,30
deepseek-coder-7b-instruct-v1.5,feedback,84,0.9666666426441215,0.8999999523558474,0.9999999999999974,0.9647058681748633,0.8833566807063219,0.9999999999999979,30
deepseek-coder-7b-instruct-v1.5,feedback,85,0.9666666531790443,0.8999999732001643,0.9999999999999996,0.9647058743984095,0.8833566807063238,0.9999999999999996,30
deepseek-coder-7b-instruct-v1.5,feedback,86,0.9666666594849621,0.8999999857067543,1.0,0.9647058781201548,0.8833566807063242,1.0,30
deepseek-coder-7b-instruct-v1.5,feedback,87,0.966666663080826,0.8999999928533772,1.0,0.9647058802406752,0.8833566807063242,1.0,30
deepseek-coder-7b-instruct-v1.5,feedback,88,0.9666666650135909,0.8999999967015587,1.0,0.9647058813796368,0.8833566807063242,1.0,30
deepseek-coder-7b-instruct-v1.5,feedback,89,0.9666666659785276,0.8999999986256494,1.0,0.9647058819479267,0.8833566807063242,1.0,30
deepseek-coder-7b-instruct-v1.5,feedback,90,0.9666666664166095,0.8999999995002362,1.0,0.9647058822058076,0.8833566807063242,1.0,30
deepseek-coder-7b-instruct-v1.5,feedback,91,0.9666666665916845,0.8999999998500708,1.0,0.9647058823088301,0.8833566807063242,1.0,30
deepseek-coder-7b-instruct-v1.5,feedback,92,0.9666666666500079,0.8999999999666825,1.0,0.9647058823431419,0.8833566807063242,1.0,30
deepseek-coder-7b-instruct-v1.5,feedback,93,0.9666666666645843,0.8999999999958352,1.0,0.9647058823517163,0.8833566807063242,1.0,30
deepseek-coder-7b-instruct-v1.5,feedback,94,0.9666666666666667,0.9,1.0,0.9647058823529413,0.8833566807063242,1.0,30
deepseek-coder-7b-instruct-v1.5,feedback,95,0.9666666666666667,0.9,1.0,0.9647058823529413,0.8833566807063242,1.0,30
deepseek-coder-7b-instruct-v1.5,feedback,96,0.9666666666666667,0.9,1.0,0.9647058823529413,0.8833566807063242,1.0,30
deepseek-coder-7b-instruct-v1.5,feedback,97,0.9666666666666667,0.9,1.0,0.9647058823529413,0.8833566807063242,1.0,30
deepseek-coder-7b-instruct-v1.5,feedback,98,0.9666666666666667,0.9,1.0,0.9647058823529413,0.8833566807063242,1.0,30
deepseek-coder-7b-instruct-v1.5,feedback,99,0.9666666666666667,0.9,1.0,0.9647058823529413,0.8833566807063242,1.0,30
deepseek-coder-7b-instruct-v1.5,feedback,100,0.9666666666666667,0.9,1.0,0.9647058823529413,0.8833566807063242,1.0,30
